Park Code,Category,Order,Family,Taxa Code,Scientific Name,Synonyms,Common Name,Occurrence,Occurrence Tags,Abundance,Nativeness,Nativeness Tags,Record Status
YOSE,Vascular Plant,Asterales,Asteraceae,138661,Crepis capillaris,,"smooth hawksbeard, smooth hawk's-beard",Present,,Uncommon,Non-native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,138664,Crepis intermedia,,"gray hawksbeard, limestone hawksbeard",Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,138671,Crepis nana,,"dwarf alpine hawksbeard, small hawksbeard, tiny hawksbeard",Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,138676,Crepis occidentalis,,"largeflower hawksbeard, large-flower hawk's-beard, western hawksbeard",Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,139541,Dugaldia hoopesii,,,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,156934,Ericameria arborescens,,goldenfleece,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,156936,Ericameria bloomeri,,"Bloomer's goldenbush, rabbitbush",Present,,Common,Native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,212468,Ericameria cuneata var. cuneata,,cliff goldenbush,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,156949,Ericameria discoidea,,whitestem goldenbush,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,156972,Ericameria suffruticosa,,"bighead goldenbush, singlehead goldenbush, single-head heath-goldenrod",Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,155398,Erigeron algidus,,"Sierra daisy, stalked fleabane",Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,135978,Erigeron annuus,,"annual fleabane, eastern daisy fleabane",Present,,Uncommon,Non-native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,136001,Erigeron barbellulatus,,shining fleabane,Present,,Rare,Native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,212502,Erigeron breweri var. breweri,Erigeron breweri (136009),"Brewer's daisy, Brewer's fleabane",Present,,Common,Native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,136019,Erigeron clokeyi,,"Clokey's daisy, Clokey's fleabane",Present,,Rare,Native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,136020,Erigeron compactus,,"cushion daisy, fernleaf fleabane, fern-leaf fleabane",Unconfirmed,,,Native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,136021,Erigeron compositus,,"cutleaf daisy, dwarf mountain fleabane, fernleaf fleabane",Present,,Common,Native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,136023,Erigeron coulteri,,"Coulter's fleabane, large mountain fleabane, whiteray daisy",Present,,Common,Native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,136031,Erigeron divergens,,"spreading daisy, spreading fleabane",Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,216432,Erigeron eatonii var. sonnei,,Eaton's fleabane,Present,,Rare,Native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,164719,Erigeron elmeri,,Elmer's erigeron,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,212538,Erigeron foliosus var. hartwegii,,Hartweg's fleabane,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,212552,Erigeron inornatus var. inornatus,,"California rayless daisy, California rayless fleabane",Present,,Rare,Native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,136880,Erigeron linearis,,"desert yellow fleabane, linearleaf daisy",Present,,Rare,Native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,136911,Erigeron peregrinus,,"subalpine fleabane, wandering daisy, wandering fleabane",,,,,,In Review
YOSE,Vascular Plant,Asterales,Asteraceae,294328,Erigeron peregrinus var. callianthemus,,subalpine fleabane,Present,,Common,Native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,294330,Erigeron peregrinus var. hirsutus,,subalpine fleabane,Present,,Common,Native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,136930,Erigeron pygmaeus,,"dwarf daisy, pygmy fleabane",Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,136944,Erigeron strigosus,,"daisy fleabane, prairie fleabane, rough fleabane",Present,,Uncommon,Non-native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,136949,Erigeron tener,,"slender daisy, slender fleabane",Present,,Rare,Native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,136962,Erigeron vagus,,"loose daisy, rambling fleabane",Present,,Rare,Native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,216436,Eriophyllum confertiflorum var. confertiflorum,,golden-yarrow,Present,,Common,Native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,157025,Eriophyllum congdonii,,Congdon's woolly sunflower,Present,,Rare,Native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,139629,Eriophyllum lanatum,,"common woolly sunflower, woody eriophyllum, woolly eriophyllum, wooly daisy",,,,,,In Review
YOSE,Vascular Plant,Asterales,Asteraceae,209597,Eriophyllum lanatum var. croceum,,common woolly sunflower,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,209602,Eriophyllum lanatum var. grandiflorum,,common woolly sunflower,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,209606,Eriophyllum lanatum var. integrifolium,,"common woolly sunflower, wholeleaf eriophyllum",Present,,Common,Native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,139634,Eriophyllum nubigenum,,Yosemite woolly sunflower,Present,,Rare,Native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,140450,Euthamia occidentalis,,"western goldenrod, western goldentop",Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,159936,Filago gallica,,narrowleaf cottonrose,Present,,Common,Non-native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,140511,Gaillardia pulchella,,"firewheel, Indian blanket, Indianblanket, rosering gaillardia",Present,,Uncommon,Non-native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,133737,Gnaphalium californicum,,,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,208782,Gnaphalium canescens ssp. beneolens,,,Present,,Rare,Native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,208784,Gnaphalium canescens ssp. microcephalum,,,Probably Present,,,Native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,208786,Gnaphalium canescens ssp. thermale,,,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,133746,Gnaphalium luteoalbum,,,Present,,Rare,Non-native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,133749,Gnaphalium palustre,,"cudweed, lowland cudweed, marsh everlasting, western marsh cudweed",Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,179662,Gnaphalium stramineum,,,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,212412,Grindelia camporum var. camporum,Grindelia hirsutula,Great Valley gumweed,Present,,Common,Native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,141102,Grindelia nana,Grindelia hirsutula,Idaho gumweed,Present,,Common,Native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,213499,Hazardia whitneyi var. whitneyi,,Whitney's bristleweed,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,137407,Helenium bigelovii,,Bigelow's sneezeweed,Present,,Common,Native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,214110,Helianthella californica var. nevadensis,,Nevada helianthella,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,142204,Helianthus annuus,,"annual sunflower, common sunflower, sunflower, wild sunflower",Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,142210,Helianthus bolanderi,,serpentine sunflower,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,142212,Helianthus californicus,,California sunflower,Present,,Rare,Native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,142080,Hemizonia kelloggii,,Kellogg's tarweed,Not In Park,Historical,,Native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,142130,Heterotheca grandiflora,,"telegraph weed, telegraphweed",Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,207082,Heterotheca sessiliflora ssp. echioides,,sessileflower false goldenaster,Present,,Rare,Native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,210318,Heterotheca villosa var. hispida,,bristly hairy goldaster,Present,,Rare,Native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,210320,Heterotheca villosa var. villosa,,"hairy false goldenaster, hairy false golden-aster",Unconfirmed,,,Native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,142158,Hieracium albiflorum,,"white hawkweed, whiteflower hawkweed",Present,,Common,Native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,142160,Hieracium argutum,,southern hawkweed,Unconfirmed,,,Native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,142998,Hieracium gracile,,slender hawkweed,Present,,Common,Native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,143001,Hieracium horridum,,"prickly hawkweed, shaggy hawkweed",Present,,Common,Native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,143019,Hieracium scouleri,,"houndstongue hawkweed, Scouler's woollyweed, woolyweed",Present,,Rare,Native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,202785,Holocarpha virgata ssp. virgata,,yellowflower tarweed,Present,,Rare,Native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,143040,Hulsea algida,,"alpine hulsea, Pacific hulsea",Present,,Common,Native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,143041,Hulsea brevifolia,,shortleaf alpinegold,Present,,Rare,Native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,143044,Hulsea heterochroma,,"redray alpinegold, redray hulsea",Present,,Rare,Native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,143047,Hulsea nana,,dwarf alpinegold,Not In Park,False Report,,Native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,143090,Hypochaeris glabra,,"smooth cat's ear, smooth catsear",Present,,Uncommon,Non-native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,143092,Hypochaeris radicata,,"common cat's-ear, false dandelion, frogbit, gosmore, hairy cat's ear, hairy catsear, spotted catsear",Present,,Uncommon,Non-native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,142195,Lactuca serriola,,"China lettuce, prickly lettuce, wild lettuce",Present,,Uncommon,Non-native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,204394,Lactuca tatarica ssp. pulchella,,,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,159264,Lasthenia californica,Lasthenia gracilis (668085),"California goldfields, goldfields",Present,,Common,Native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,143701,Lasthenia platycarpha,,alkali goldfields,Not In Park,False Report,,Native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,143724,Layia pentachaeta ssp. pentachaeta,,Sierra tidytips,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,217295,Lessingia filaginifolia var. filaginifolia,,,Present,,Common,Native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,143748,Lessingia leptoclada,,Sierra lessingia,Present,,Common,Native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,143758,Leucanthemum vulgare,,"oxeye daisy, ox-eye daisy, oxeyedaisy, oxeye-daisy",Present,,Uncommon,Non-native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,295171,Machaeranthera canescens var. canescens,,hoary tansyaster,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,144706,Madia bolanderi,,Bolander's madia,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,144712,Madia elegans ssp. elegans,,common madia,Present,,Common,Native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,144714,Madia elegans ssp. vernalis,,spring madia,Present,,Common,Native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,144716,Madia exigua,,small tarweed,Present,,Common,Native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,144717,Madia glomerata,,"cluster tarweed, mountain tarplant, mountain tarweed",Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,144719,Madia gracilis,,"grassy tarweed, slender tarweed",Present,,Common,Native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,144725,Madia minima,,"least tarweed, oppositeleaved tarweed",Present,,Common,Native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,144732,Madia yosemitana,,Yosemite tarweed,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,144738,Malacothrix floccifera,,"woolly desertdandelion, wooly desert dandelion",Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,215257,Micropus californicus var. californicus,,q-tips,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,145916,Microseris nutans,,"nodding microseris, nodding silverpuffs",Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,145923,Monolopia major,,cupped monolopia,Not In Park,False Report,,Native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,136326,Phalacroseris bolanderi,,Bolander's mock dandelion,Present,,Rare,Native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,136396,Pseudobahia heermannii,,foothill sunburst,Probably Present,,,Native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,216026,Psilocarphus brevissimus var. brevissimus,,short woollyheads,Present,,Rare,Native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,136404,Psilocarphus oregonus,,Oregon woollyheads,Probably Present,,,Native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,216995,Psilocarphus tenellus var. tenellus,,slender woollyheads,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,160803,Pyrrocoma apargioides,,alpineflames,Present,,Common,Native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,136431,Raillardella argentea,,"silky raillardella, silvermat",Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,161839,Raillardella scaposa,,"greenleaf silvermat, stem raillardella",Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,136447,Rigiopappus leptocladus,,wireweed,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,215692,Rudbeckia californica var. californica,Rudbeckia californica (135805),California coneflower,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,215720,Rudbeckia hirta var. pulcherrima,,"blackeyed Susan, pinewoods coneflower",Present,,Uncommon,Non-native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,137504,Senecio aronicoides,,rayless ragwort,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,138448,Senecio canus,Packera cana (192568),woolly groundsel,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,138452,Senecio clarkianus,,Clark's ragwort,Present,,Rare,Native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,288999,Senecio cymbalarioides,,,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,217259,Senecio flaccidus var. douglasii,,"Douglas' groundsel, Douglas' ragwort, Douglas' senecio",Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,217267,Senecio fremontii var. fremontii,,dwarf mountain ragwort,Unconfirmed,,,Native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,217269,Senecio fremontii var. occidentalis,,"dwarf mountain ragwort, western groundsel",Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,218092,Senecio integerrimus var. exaltatus,,"Columbia groundsel, Columbia ragwort",Present,,Common,Native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,218097,Senecio integerrimus var. major,,"lambstongue groundsel, lambstongue ragwort",Present,,Common,Native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,138512,Senecio pauciflorus,,alpine groundsel,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,218115,Senecio pseudaureus var. pseudaureus,,falsegold groundsel,Present,,Rare,Native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,138528,Senecio scorzonella,,"Sierra groundsel, Sierra ragwort",Present,,Common,Native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,218122,Senecio serra var. serra,,"tall groundsel, tall ragwort",Present,,Rare,Native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,138534,Senecio streptanthifolius,,cleftleaf groundsel,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,137495,Senecio triangularis,,"arrowleaf groundsel, arrowleaf ragwort",Present,,Common,Native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,138542,Senecio vulgaris,,"common groundsel, old-man-in-the-spring",Present,,Uncommon,Non-native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,138543,Senecio werneriifolius,Packera werneriifolia (192606),hoary groundsel,Present,,Common,Native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,139395,Solidago californica,,California goldenrod,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,210837,Solidago canadensis ssp. elongata,,,Present,,Common,Native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,139437,Solidago multiradiata,,"arctic goldenrod, manyray goldenrod, mountain goldenrod, Rocky Mountain goldenrod",Present,,Common,Native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,140759,Soliva sessilis,,"field burrweed, field soliva",Present,,Uncommon,Non-native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,137731,Sonchus asper ssp. asper,,spiny sowthistle,Present,,Uncommon,Non-native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,137733,Sonchus oleraceus,,"annual sowthistle, common sowthistle, common sow-thistle, pualele, sow thistle, sow-thistle",Present,,Uncommon,Non-native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,137738,Sphaeromeria cana,,"gray chickensage, gray tansey",Present,,Rare,Native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,164843,Stenotus acaulis,,"stemless goldenweed, stemless mock goldenweed",Present,,Rare,Native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,137754,Stephanomeria lactucina,,"creeping wirelettuce, lettuce wirelettuce",Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,137764,Stephanomeria tenuifolia,,"lesser wirelettuce, narrowleaf wirelettuce, Uinta wirelettuce, Wright's wirelettuce",Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,110184,Stephanomeria virgata ssp. pleurocarpa,,wand wirelettuce,Present,,Uncommon,Native,,Approved
YOSE,Vascular Plant,Asterales,Asteraceae,165535,Tanacetum parthenium,,feverfew,Present,,Unknown,Non-native,,Approved
