"ID","Name_submitted","Overall_score","Name_matched_id","Name_matched","Name_score","Name_matched_rank","Author_submitted","Author_matched","Author_score","Canonical_author","Name_matched_accepted_family","Genus_submitted","Genus_matched","Genus_score","Specific_epithet_submitted","Specific_epithet_matched","Specific_epithet_score","Family_submitted","Family_matched","Family_score","Infraspecific_rank","Infraspecific_epithet_matched","Infraspecific_epithet_score","Infraspecific_rank_2","Infraspecific_epithet_2_matched","Infraspecific_epithet_2_score","Annotations","Unmatched_terms","Name_matched_url","Name_matched_lsid","Phonetic","Taxonomic_status","Accepted_name","Accepted_species","Accepted_name_author","Accepted_name_id","Accepted_name_rank","Accepted_name_url","Accepted_name_lsid","Accepted_family","Overall_score_order","Highertaxa_score_order","Source","Warnings","selected","unique_id"
"1059","Juncus tenuis","1","768824","Juncus tenuis","1","species","","","","Willd.","Juncaceae","Juncus","Juncus","1","tenuis","tenuis","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:315959","","Y","Accepted","Juncus tenuis","Juncus tenuis","Willd.","768824","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:315959","","Juncaceae","1","1","wcvp","",true,1189
"1060","Juglans regia","1","349803","Juglans regia","1","species","","","","L.","Juglandaceae","Juglans","Juglans","1","regia","regia","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2331747","","Y","Accepted","Juglans regia","Juglans regia","L.","349803","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2331747","","Juglandaceae","1","1","wcvp","",true,1190
"1061","Cirsium occidentale var. californicum","1","104741","Cirsium occidentale var. californicum","1","variety","","","","(A.Gray) D.J.Keil & C.E.Turner","Asteraceae","Cirsium","Cirsium","1","occidentale","occidentale","1","","","","var.","californicum","1","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3042156","","Y","Accepted","Cirsium occidentale var. californicum","Cirsium occidentale","(A.Gray) D.J.Keil & C.E.Turner","104741","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3042156","","Asteraceae","1","1","wcvp","",true,1191
"1062","Sisymbrium altissimum","1","426464","Sisymbrium altissimum","1","species","","","","L.","Brassicaceae","Sisymbrium","Sisymbrium","1","altissimum","altissimum","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2476102","","Y","Accepted","Sisymbrium altissimum","Sisymbrium altissimum","L.","426464","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2476102","","Brassicaceae","1","1","wcvp","",true,1192
"1063","Descurainia sophia","1","634531","Descurainia sophia","1","species","","","","(L.) Webb ex Prantl","Brassicaceae","Descurainia","Descurainia","1","sophia","sophia","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2761851","","Y","Accepted","Descurainia sophia","Descurainia sophia","(L.) Webb ex Prantl","634531","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2761851","","Brassicaceae","1","1","wcvp","",true,1194
"1064","Sisymbrium irio","1","425909","Sisymbrium irio","1","species","","","","L.","Brassicaceae","Sisymbrium","Sisymbrium","1","irio","irio","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2474776","","Y","Accepted","Sisymbrium irio","Sisymbrium irio","L.","425909","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2474776","","Brassicaceae","1","1","wcvp","",true,1195
"1065","Allophyllum integrifolium","1","519789","Allophyllum integrifolium","1","species","","","","(Brand) A.D.Grant & V.E.Grant","Polemoniaceae","Allophyllum","Allophyllum","1","integrifolium","integrifolium","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2629205","","Y","Accepted","Allophyllum integrifolium","Allophyllum integrifolium","(Brand) A.D.Grant & V.E.Grant","519789","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2629205","","Polemoniaceae","1","1","wcvp","",true,1196
"1066","Bromus arenarius","1","846346","Bromus arenarius","1","species","","","","Labill.","Poaceae","Bromus","Bromus","1","arenarius","arenarius","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:400650","","Y","Accepted","Bromus arenarius","Bromus arenarius","Labill.","846346","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:400650","","Poaceae","1","1","wcvp","",true,1197
"1067","Cryptantha muricata","1","620197","Cryptantha muricata","1","species","","","","(Hook. & Arn.) A.Nelson & J.F.Macbr.","Boraginaceae","Cryptantha","Cryptantha","1","muricata","muricata","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2745656","","Y","Accepted","Cryptantha muricata","Cryptantha muricata","(Hook. & Arn.) A.Nelson & J.F.Macbr.","620197","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2745656","","Boraginaceae","1","1","wcvp","",true,1199
"1068","Cryptantha torreyana","1","620308","Cryptantha torreyana","1","species","","","","(A.Gray) Greene","Boraginaceae","Cryptantha","Cryptantha","1","torreyana","torreyana","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2745761","","Y","Accepted","Cryptantha torreyana","Cryptantha torreyana","(A.Gray) Greene","620308","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2745761","","Boraginaceae","1","1","wcvp","",true,1200
"1069","Hordeum murinum subsp. glaucum","1","866013","Hordeum murinum subsp. glaucum","1","subspecies","","","","(Steud.) Tzvelev","Poaceae","Hordeum","Hordeum","1","murinum","murinum","1","","","","subsp.","glaucum","1","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:419416","","Y","Accepted","Hordeum murinum subsp. glaucum","Hordeum murinum","(Steud.) Tzvelev","866013","subspecies","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:419416","","Poaceae","1","1","wcvp","",true,1201
"1070","Matricaria discoidea","1","28402","Matricaria discoidea","1","species","","","","DC.","Asteraceae","Matricaria","Matricaria","1","discoidea","discoidea","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2928765","","Y","Accepted","Matricaria discoidea","Matricaria discoidea","DC.","28402","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2928765","","Asteraceae","1","1","wcvp","",true,1202
"1071","Solidago velutina subsp. californica","1","107819","Solidago velutina subsp. californica","1","subspecies","","","","(Nutt.) Semple","Asteraceae","Solidago","Solidago","1","velutina","velutina","1","","","","subsp.","californica","1","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3101953","","Y","Accepted","Solidago velutina subsp. californica","Solidago velutina","(Nutt.) Semple","107819","subspecies","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3101953","","Asteraceae","1","1","wcvp","",true,1203
"1072","Hirschfeldia incana","1","715939","Hirschfeldia incana","1","species","","","","(L.) Lagr.-Foss.","Brassicaceae","Hirschfeldia","Hirschfeldia","1","incana","incana","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2852013","","Y","Accepted","Hirschfeldia incana","Hirschfeldia incana","(L.) Lagr.-Foss.","715939","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2852013","","Brassicaceae","1","1","wcvp","",true,1204
"1073","Oenothera hookeri","1","1073035","Oenothera hookeri","1","species","","","","Torr. & A.Gray","Onagraceae","Oenothera","Oenothera","1","hookeri","hookeri","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2398798","","Y","Synonym","Oenothera elata subsp. hookeri","Oenothera elata","(Torr. & A.Gray) W.Dietr. & W.L.Wagner","1367915","subspecies","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2398865","","Onagraceae","1","1","wcvp","",true,1205
"1074","Setaria pumila","1","1820447","Setaria pumila","1","species","","","","(Poir.) Roem. & Schult.","Poaceae","Setaria","Setaria","1","pumila","pumila","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:442645","","Y","Accepted","Setaria pumila","Setaria pumila","(Poir.) Roem. & Schult.","1820447","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:442645","","Poaceae","1","1","wcvp","",true,1206
"1075","Elymus glaucus subsp. glaucus","1","1081176","Elymus glaucus subsp. glaucus","1","subspecies","","","","","Poaceae","Elymus","Elymus","1","glaucus","glaucus","1","","","","subsp.","glaucus","1","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:477348","","Y","Accepted","Elymus glaucus subsp. glaucus","Elymus glaucus","","1081176","subspecies","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:477348","","Poaceae","1","1","wcvp","",true,1207
"1076","Gilia capitata subsp. mediomontana","1","1325206","Gilia capitata subsp. mediomontana","1","subspecies","","","","V.E.Grant","Polemoniaceae","Gilia","Gilia","1","capitata","capitata","1","","","","subsp.","mediomontana","1","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2825395","","Y","Accepted","Gilia capitata subsp. mediomontana","Gilia capitata","V.E.Grant","1325206","subspecies","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2825395","","Polemoniaceae","1","1","wcvp","",true,1208
"1077","Trifolium obtusiflorum","1","163444","Trifolium obtusiflorum","1","species","","","","Hook.","Fabaceae","Trifolium","Trifolium","1","obtusiflorum","obtusiflorum","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2439940","","Y","Accepted","Trifolium obtusiflorum","Trifolium obtusiflorum","Hook.","163444","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2439940","","Fabaceae","1","1","wcvp","",true,1209
"1078","Hypericum calycinum","1","719345","Hypericum calycinum","1","species","","","","L.","Hypericaceae","Hypericum","Hypericum","1","calycinum","calycinum","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:515136","","Y","Accepted","Hypericum calycinum","Hypericum calycinum","L.","719345","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:515136","","Hypericaceae","1","1","wcvp","",true,1210
"1079","Vitis vinifera","1","415847","Vitis vinifera","1","species","","","","L.","Vitaceae","Vitis","Vitis","1","vinifera","vinifera","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2457006","","Y","Accepted","Vitis vinifera","Vitis vinifera","L.","415847","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2457006","","Vitaceae","1","1","wcvp","",true,1211
"1080","Barbarea vulgaris","1","553135","Barbarea vulgaris","1","species","","","","W.T.Aiton","Brassicaceae","Barbarea","Barbarea","1","vulgaris","vulgaris","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2669712","","Y","Accepted","Barbarea vulgaris","Barbarea vulgaris","W.T.Aiton","553135","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2669712","","Brassicaceae","1","1","wcvp","",true,1212
"1081","Cheilanthes covillei","1","1094216","Cheilanthes covillei","1","species","","","","Maxon","Pteridaceae","Cheilanthes","Cheilanthes","1","covillei","covillei","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3163507","","Y","Synonym","Hemionitis covillei","Hemionitis covillei","(Maxon) Christenh.","1370679","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3218433","","Pteridaceae","1","1","wcvp","",true,1213
"1082","Lotus micranthus","1","171579","Lotus micranthus","1","species","","","","(Benth.) Benth.","Fabaceae","Lotus","Lotus","1","micranthus","micranthus","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2345035","","Y","Synonym","Acmispon parviflorus","Acmispon parviflorus","(Benth.) D.D.Sokoloff","191331","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2618192","","Fabaceae","1","1","wcvp","",true,1214
"1083","Penstemon bridgesii","1","1121240","Penstemon bridgesii","1","species","","","","A.Gray","Plantaginaceae","Penstemon","Penstemon","1","bridgesii","bridgesii","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2550757","","Y","Synonym","Penstemon rostriflorus","Penstemon rostriflorus","Kellogg","1122688","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2550462","","Plantaginaceae","1","1","wcvp","",true,1215
"1084","Eriophyllum confertiflorum var. confertiflorum","1","1622773","Eriophyllum confertiflorum var. confertiflorum","1","variety","","","","","Asteraceae","Eriophyllum","Eriophyllum","1","confertiflorum","confertiflorum","1","","","","var.","confertiflorum","1","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3267395","","Y","Accepted","Eriophyllum confertiflorum var. confertiflorum","Eriophyllum confertiflorum","","1622773","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3267395","","Asteraceae","1","1","wcvp","",true,1216
"1085","Arctostaphylos viscida subsp. mariposa","1","536931","Arctostaphylos viscida subsp. mariposa","1","subspecies","","","","(Dudley) P.V.Wells","Ericaceae","Arctostaphylos","Arctostaphylos","1","viscida","viscida","1","","","","subsp.","mariposa","1","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2647451","","Y","Accepted","Arctostaphylos viscida subsp. mariposa","Arctostaphylos viscida","(Dudley) P.V.Wells","536931","subspecies","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2647451","","Ericaceae","1","1","wcvp","",true,1217
"1086","Philadelphus lewisii","1","1119855","Philadelphus lewisii","1","species","","","","Pursh","Hydrangeaceae","Philadelphus","Philadelphus","1","lewisii","lewisii","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2530273","","Y","Accepted","Philadelphus lewisii","Philadelphus lewisii","Pursh","1119855","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2530273","","Hydrangeaceae","1","1","wcvp","",true,1218
"1087","Rhamnus ilicifolia","1","1115721","Rhamnus ilicifolia","1","species","","","","Kellogg","Rhamnaceae","Rhamnus","Rhamnus","1","ilicifolia","ilicifolia","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2525031","","Y","Synonym","Rhamnus crocea subsp. ilicifolia","Rhamnus crocea","(Kellogg) C.B.Wolf","1326099","subspecies","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2528934","","Rhamnaceae","1","1","wcvp","",true,1219
"1088","Prunus virginiana var. demissa","1","1003451","Prunus virginiana var. demissa","1","variety","","","","(Nutt.) Torr.","Rosaceae","Prunus","Prunus","1","virginiana","virginiana","1","","","","var.","demissa","1","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2962368","","Y","Accepted","Prunus virginiana var. demissa","Prunus virginiana","(Nutt.) Torr.","1003451","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2962368","","Rosaceae","1","1","wcvp","",true,1220
"1089","Lupinus stiversii","1","172598","Lupinus stiversii","1","species","","","","Kellogg","Fabaceae","Lupinus","Lupinus","1","stiversii","stiversii","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2346669","","Y","Accepted","Lupinus stiversii","Lupinus stiversii","Kellogg","172598","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2346669","","Fabaceae","1","1","wcvp","",true,1221
"1090","Trifolium willdenovii","1","182697","Trifolium willdenovii","1","species","","","","Spreng.","Fabaceae","Trifolium","Trifolium","1","willdenovii","willdenovii","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2439721","","Y","Accepted","Trifolium willdenovii","Trifolium willdenovii","Spreng.","182697","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2439721","","Fabaceae","1","1","wcvp","",true,1222
"1091","Arabis glabra","1","1795499","Arabis glabra","1","species","","","","(L.) Bernh.","Brassicaceae","Arabis","Arabis","1","glabra","glabra","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2645637","","Y","Synonym","Turritis glabra","Turritis glabra","L.","401383","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2431978","","Brassicaceae","1","1","wcvp","",true,1223
"1092","Drymocallis glandulosa var. reflexa","1","1346427","Drymocallis glandulosa var. reflexa","1","variety","","","","(Greene) Ertter","Rosaceae","Drymocallis","Drymocallis","1","glandulosa","glandulosa","1","","","","var.","reflexa","1","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2948190","","Y","Accepted","Drymocallis glandulosa var. reflexa","Drymocallis glandulosa","(Greene) Ertter","1346427","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2948190","","Rosaceae","1","1","wcvp","",true,1224
"1093","Vulpia myuros var. hirsuta","1","898484","Vulpia myuros var. hirsuta","1","variety","","","","Hack.","Poaceae","Vulpia","Vulpia","1","myuros","myuros","1","","","","var.","hirsuta","1","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:450054","","Y","Synonym","Festuca myuros","Festuca myuros","L.","862218","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:415734","","Poaceae","1","1","wcvp","",true,1225
"1094","Psilocarphus tenellus","1","119918","Psilocarphus tenellus","1","species","","","","Nutt.","Asteraceae","Psilocarphus","Psilocarphus","1","tenellus","tenellus","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3093777","","Y","Accepted","Psilocarphus tenellus","Psilocarphus tenellus","Nutt.","119918","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3093777","","Asteraceae","1","1","wcvp","",true,1226
"1095","Scribneria bolanderi","1","1654378","Scribneria bolanderi","1","species","","","","(Thurb.) Hack.","Poaceae","Scribneria","Scribneria","1","bolanderi","bolanderi","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:441714","","Y","Synonym","Deschampsia bolanderi","Deschampsia bolanderi","(Thurb.) Saarela","1738419","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:525285","","Poaceae","1","1","wcvp","",true,1227
"1096","Agoseris heterophylla","1","92244","Agoseris heterophylla","1","species","","","","(Nutt.) Greene","Asteraceae","Agoseris","Agoseris","1","heterophylla","heterophylla","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3063323","","Y","Accepted","Agoseris heterophylla","Agoseris heterophylla","(Nutt.) Greene","92244","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3063323","","Asteraceae","1","1","wcvp","",true,1228
"1097","Agoseris retrorsa","1","116770","Agoseris retrorsa","1","species","","","","Greene","Asteraceae","Agoseris","Agoseris","1","retrorsa","retrorsa","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3063371","","Y","Accepted","Agoseris retrorsa","Agoseris retrorsa","Greene","116770","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3063371","","Asteraceae","1","1","wcvp","",true,1229
"1098","Caucalis microcarpa","1","1758820","Caucalis microcarpa","1","species","","","","(Besser) E.H.L.Krause","Apiaceae","Caucalis","Caucalis","1","microcarpa","microcarpa","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2705942","","Y","Illegitimate","Torilis ucranica","Torilis ucranica","Spreng.","405485","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2438364","","Apiaceae","1","2","wcvp","[HigherTaxa]",true,1232
"1099","Montia fontana","1","446231","Montia fontana","1","species","","","","L.","Montiaceae","Montia","Montia","1","fontana","fontana","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2508965","","Y","Accepted","Montia fontana","Montia fontana","L.","446231","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2508965","","Montiaceae","1","1","wcvp","",true,1233
"1100","Salix lasiolepis","1","919642","Salix lasiolepis","1","species","","","","Benth.","Salicaceae","Salix","Salix","1","lasiolepis","lasiolepis","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2918189","","Y","Accepted","Salix lasiolepis","Salix lasiolepis","Benth.","919642","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2918189","","Salicaceae","1","1","wcvp","",true,1234
"1101","Delphinium nuttallianum","1","1727869","Delphinium nuttallianum","1","species","","","","Pritz. ex Walp.","Ranunculaceae","Delphinium","Delphinium","1","nuttallianum","nuttallianum","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2760128","","Y","Accepted","Delphinium nuttallianum","Delphinium nuttallianum","Pritz. ex Walp.","1727869","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2760128","","Ranunculaceae","1","1","wcvp","",true,1235
"1102","Arabis rectissima","1","535886","Arabis rectissima","1","species","","","","Greene","Brassicaceae","Arabis","Arabis","1","rectissima","rectissima","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2646118","","Y","Synonym","Boechera rectissima","Boechera rectissima","(Greene) Al-Shehbaz","560372","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2678075","","Brassicaceae","1","1","wcvp","",true,1236
"1103","Potentilla glandulosa var. lactea","1","977855","Potentilla glandulosa var. lactea","1","variety","","","","Greene","Rosaceae","Potentilla","Potentilla","1","glandulosa","glandulosa","1","","","","var.","lactea","1","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2955074","","Y","Synonym","Drymocallis lactea","Drymocallis lactea","(Greene) Rydb.","977854","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2948202","","Rosaceae","1","1","wcvp","",true,1237
"1104","Geranium richardsonii","1","693268","Geranium richardsonii","1","species","","","","Fisch. & Trautv.","Geraniaceae","Geranium","Geranium","1","richardsonii","richardsonii","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2823963","","Y","Accepted","Geranium richardsonii","Geranium richardsonii","Fisch. & Trautv.","693268","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2823963","","Geraniaceae","1","1","wcvp","",true,1238
"1105","Rhamnus crocea subsp. ilicifolia","1","1326099","Rhamnus crocea subsp. ilicifolia","1","subspecies","","","","(Kellogg) C.B.Wolf","Rhamnaceae","Rhamnus","Rhamnus","1","crocea","crocea","1","","","","subsp.","ilicifolia","1","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2528934","","Y","Accepted","Rhamnus crocea subsp. ilicifolia","Rhamnus crocea","(Kellogg) C.B.Wolf","1326099","subspecies","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2528934","","Rhamnaceae","1","1","wcvp","",true,1239
"1106","Habenaria sparsiflora","1","969298","Habenaria sparsiflora","1","species","","","","S.Watson","Orchidaceae","Habenaria","Habenaria","1","sparsiflora","sparsiflora","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:95618","","Y","Synonym","Platanthera sparsiflora","Platanthera sparsiflora","(S.Watson) Schltr.","1736250","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:157382","","Orchidaceae","1","1","wcvp","",true,1240
"1107","Delphinium hanseni","0.97922049354994","1740841","Delphinium hansenii","0.97922049354994","species","","","","(Greene) Greene","Ranunculaceae","Delphinium","Delphinium","1","hanseni","hansenii","0.875","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2759862","","Y","Accepted","Delphinium hansenii","Delphinium hansenii","(Greene) Greene","1740841","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2759862","","Ranunculaceae","1","1","wcvp","",true,1241
"1108","Hesperochiron pumilis","0.9752518865735","713171","Hesperochiron pumilus","0.9752518865735","species","","","","(Griseb.) Porter","Boraginaceae","Hesperochiron","Hesperochiron","1","pumilis","pumilus","0.85714285714286","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2847816","","Y","Accepted","Hesperochiron pumilus","Hesperochiron pumilus","(Griseb.) Porter","713171","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2847816","","Boraginaceae","1","1","wcvp","",true,1242
"1109","Viola purpurea","1","1128574","Viola purpurea","1","species","","","","Kellogg","Violaceae","Viola","Viola","1","purpurea","purpurea","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2459951","","Y","Accepted","Viola purpurea","Viola purpurea","Kellogg","1128574","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2459951","","Violaceae","1","1","wcvp","",true,1245
"1110","Clarkia viminea","1","1803654","Clarkia viminea","1","species","","","","(Douglas ex Hook.) A.Nelson & J.F.Macbr.","Onagraceae","Clarkia","Clarkia","1","viminea","viminea","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2724732","","Y","Synonym","Clarkia purpurea subsp. viminea","Clarkia purpurea","(Douglas ex Hook.) F.H.Lewis & M.E.Lewis","1824310","subspecies","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2724708","","Onagraceae","1","1","wcvp","",true,1247
"1111","Collinsia tinctoria","1","607606","Collinsia tinctoria","1","species","","","","Hartw. ex Benth.","Plantaginaceae","Collinsia","Collinsia","1","tinctoria","tinctoria","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2731143","","Y","Accepted","Collinsia tinctoria","Collinsia tinctoria","Hartw. ex Benth.","607606","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2731143","","Plantaginaceae","1","1","wcvp","",true,1248
"1112","Pedicularis semibarbata","1","1121209","Pedicularis semibarbata","1","species","","","","A.Gray","Orobanchaceae","Pedicularis","Pedicularis","1","semibarbata","semibarbata","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2550298","","Y","Accepted","Pedicularis semibarbata","Pedicularis semibarbata","A.Gray","1121209","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2550298","","Orobanchaceae","1","1","wcvp","",true,1249
"1113","Raillardia scaposa","0.94341268848788","80464","Raillardella scaposa","0.94341268848788","species","","","","A.Gray","Asteraceae","Raillardia","Raillardella","0.75","scaposa","scaposa","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3126610","","Y","Accepted","Raillardella scaposa","Raillardella scaposa","A.Gray","80464","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3126610","","Asteraceae","1","3","wcvp","[HigherTaxa]",true,1252
"1114","Keckiella breviflora subsp. breviflora","0.96021221090168","1124057","Keckiella breviflora var. breviflora","0.96021221090168","variety","","","","","Plantaginaceae","Keckiella","Keckiella","1","breviflora","breviflora","1","","","","var.","breviflora","0.7","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3257225","","Y","Accepted","Keckiella breviflora var. breviflora","Keckiella breviflora","","1124057","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3257225","","Plantaginaceae","1","1","wcvp","",true,1254
"1115","Acer macrophyllum","1","507836","Acer macrophyllum","1","species","","","","Pursh","Sapindaceae","Acer","Acer","1","macrophyllum","macrophyllum","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2615900","","Y","Accepted","Acer macrophyllum","Acer macrophyllum","Pursh","507836","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2615900","","Sapindaceae","1","1","wcvp","",true,1255
