"ID","Name_submitted","Overall_score","Name_matched_id","Name_matched","Name_score","Name_matched_rank","Author_submitted","Author_matched","Author_score","Canonical_author","Name_matched_accepted_family","Genus_submitted","Genus_matched","Genus_score","Specific_epithet_submitted","Specific_epithet_matched","Specific_epithet_score","Family_submitted","Family_matched","Family_score","Infraspecific_rank","Infraspecific_epithet_matched","Infraspecific_epithet_score","Infraspecific_rank_2","Infraspecific_epithet_2_matched","Infraspecific_epithet_2_score","Annotations","Unmatched_terms","Name_matched_url","Name_matched_lsid","Phonetic","Taxonomic_status","Accepted_name","Accepted_species","Accepted_name_author","Accepted_name_id","Accepted_name_rank","Accepted_name_url","Accepted_name_lsid","Accepted_family","Overall_score_order","Highertaxa_score_order","Source","Warnings","selected","unique_id"
"671","Sibbaldia procumbens","1","982331","Sibbaldia procumbens","1","species","","","","L.","Rosaceae","Sibbaldia","Sibbaldia","1","procumbens","procumbens","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2991152","","Y","Accepted","Sibbaldia procumbens","Sibbaldia procumbens","L.","982331","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2991152","","Rosaceae","1","1","wcvp","",true,742
"672","Hackelia nervosa","1","1199098","Hackelia nervosa","1","species","","","","(Kellogg) I.M.Johnst.","Boraginaceae","Hackelia","Hackelia","1","nervosa","nervosa","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2837436","","Y","Accepted","Hackelia nervosa","Hackelia nervosa","(Kellogg) I.M.Johnst.","1199098","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2837436","","Boraginaceae","1","1","wcvp","",true,744
"673","Poa keckii","1","883749","Poa keckii","1","species","","","","Soreng","Poaceae","Poa","Poa","1","keckii","keckii","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:436237","","Y","Accepted","Poa keckii","Poa keckii","Soreng","883749","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:436237","","Poaceae","1","1","wcvp","",true,745
"674","Luzula spicata","1","769559","Luzula spicata","1","species","","","","(L.) DC.","Juncaceae","Luzula","Luzula","1","spicata","spicata","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:316703","","Y","Accepted","Luzula spicata","Luzula spicata","(L.) DC.","769559","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:316703","","Juncaceae","1","1","wcvp","",true,746
"675","Poa secunda","1","884811","Poa secunda","1","species","","","","J.Presl","Poaceae","Poa","Poa","1","secunda","secunda","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:437211","","Y","Accepted","Poa secunda","Poa secunda","J.Presl","884811","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:437211","","Poaceae","1","1","wcvp","",true,747
"676","Agrostis variabilis","1","835901","Agrostis variabilis","1","species","","","","Rydb.","Poaceae","Agrostis","Agrostis","1","variabilis","variabilis","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:390613","","Y","Accepted","Agrostis variabilis","Agrostis variabilis","Rydb.","835901","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:390613","","Poaceae","1","1","wcvp","",true,749
"677","Dianthus armeria","1","635605","Dianthus armeria","1","species","","","","L.","Caryophyllaceae","Dianthus","Dianthus","1","armeria","armeria","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2763820","","Y","Accepted","Dianthus armeria","Dianthus armeria","L.","635605","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2763820","","Caryophyllaceae","1","1","wcvp","",true,750
"678","Veronica americana","1","413713","Veronica americana","1","species","","","","(Raf.) Schwein. ex Benth.","Plantaginaceae","Veronica","Veronica","1","americana","americana","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2453899","","Y","Accepted","Veronica americana","Veronica americana","(Raf.) Schwein. ex Benth.","413713","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2453899","","Plantaginaceae","1","1","wcvp","",true,751
"679","Viola sheltonii","1","1128825","Viola sheltonii","1","species","","","","Torr.","Violaceae","Viola","Viola","1","sheltonii","sheltonii","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2459351","","Y","Accepted","Viola sheltonii","Viola sheltonii","Torr.","1128825","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2459351","","Violaceae","1","1","wcvp","",true,752
"680","Linum lewisii","1","1058935","Linum lewisii","1","species","","","","Pursh","Linaceae","Linum","Linum","1","lewisii","lewisii","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2347174","","Y","Accepted","Linum lewisii","Linum lewisii","Pursh","1058935","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2347174","","Linaceae","1","1","wcvp","",true,753
"681","Trifolium hirtum","1","208414","Trifolium hirtum","1","species","","","","All.","Fabaceae","Trifolium","Trifolium","1","hirtum","hirtum","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2439108","","Y","Accepted","Trifolium hirtum","Trifolium hirtum","All.","208414","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2439108","","Fabaceae","1","1","wcvp","",true,754
"682","Prosartes hookeri","1","708634","Prosartes hookeri","1","species","","","","Torr.","Liliaceae","Prosartes","Prosartes","1","hookeri","hookeri","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:284093","","Y","Accepted","Prosartes hookeri","Prosartes hookeri","Torr.","708634","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:284093","","Liliaceae","1","1","wcvp","",true,755
"683","Montia parvifolia","1","1089744","Montia parvifolia","1","species","","","","(Moc. ex DC.) Greene","Montiaceae","Montia","Montia","1","parvifolia","parvifolia","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2508961","","Y","Accepted","Montia parvifolia","Montia parvifolia","(Moc. ex DC.) Greene","1089744","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2508961","","Montiaceae","1","1","wcvp","",true,756
"684","Hemizonella minima","1","85691","Hemizonella minima","1","species","","","","A.Gray","Asteraceae","Hemizonella","Hemizonella","1","minima","minima","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3126493","","Y","Accepted","Hemizonella minima","Hemizonella minima","A.Gray","85691","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3126493","","Asteraceae","1","1","wcvp","",true,757
"685","Collinsia parviflora","1","607577","Collinsia parviflora","1","species","","","","Douglas ex Lindl.","Plantaginaceae","Collinsia","Collinsia","1","parviflora","parviflora","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2731115","","Y","Accepted","Collinsia parviflora","Collinsia parviflora","Douglas ex Lindl.","607577","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2731115","","Plantaginaceae","1","1","wcvp","",true,758
"686","Equisetum arvense","1","1093615","Equisetum arvense","1","species","","","","L.","Equisetaceae","Equisetum","Equisetum","1","arvense","arvense","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2910663","","Y","Accepted","Equisetum arvense","Equisetum arvense","L.","1093615","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2910663","","Equisetaceae","1","1","wcvp","",true,759
"687","Trifolium microcephalum","1","172160","Trifolium microcephalum","1","species","","","","Pursh","Fabaceae","Trifolium","Trifolium","1","microcephalum","microcephalum","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2439221","","Y","Accepted","Trifolium microcephalum","Trifolium microcephalum","Pursh","172160","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2439221","","Fabaceae","1","1","wcvp","",true,760
"688","Veronica serpyllifolia","1","419235","Veronica serpyllifolia","1","species","","","","L.","Plantaginaceae","Veronica","Veronica","1","serpyllifolia","serpyllifolia","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2462094","","Y","Accepted","Veronica serpyllifolia","Veronica serpyllifolia","L.","419235","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2462094","","Plantaginaceae","1","1","wcvp","",true,761
"689","Madia gracilis","1","136160","Madia gracilis","1","species","","","","(Sm.) D.D.Keck & J.C.Clausen ex Applegate","Asteraceae","Madia","Madia","1","gracilis","gracilis","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3126582","","Y","Accepted","Madia gracilis","Madia gracilis","(Sm.) D.D.Keck & J.C.Clausen ex Applegate","136160","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3126582","","Asteraceae","1","1","wcvp","",true,762
"690","Iris macrosiphon","1","774992","Iris macrosiphon","1","species","","","","Torr.","Iridaceae","Iris","Iris","1","macrosiphon","macrosiphon","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:322092","","Y","Accepted","Iris macrosiphon","Iris macrosiphon","Torr.","774992","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:322092","","Iridaceae","1","1","wcvp","",true,763
"691","Phoenicaulis cheiranthoides","1","1200516","Phoenicaulis cheiranthoides","1","species","","","","Nutt.","Brassicaceae","Phoenicaulis","Phoenicaulis","1","cheiranthoides","cheiranthoides","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2411725","","Y","Accepted","Phoenicaulis cheiranthoides","Phoenicaulis cheiranthoides","Nutt.","1200516","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2411725","","Brassicaceae","1","1","wcvp","",true,764
"692","Oreostemma alpigenum","1","13818","Oreostemma alpigenum","1","species","","","","(Torr. & A.Gray) Greene","Asteraceae","Oreostemma","Oreostemma","1","alpigenum","alpigenum","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3094857","","Y","Accepted","Oreostemma alpigenum","Oreostemma alpigenum","(Torr. & A.Gray) Greene","13818","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3094857","","Asteraceae","1","1","wcvp","",true,765
"693","Luzula divaricata","1","769201","Luzula divaricata","1","species","","","","S.Watson","Juncaceae","Luzula","Luzula","1","divaricata","divaricata","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:316337","","Y","Accepted","Luzula divaricata","Luzula divaricata","S.Watson","769201","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:316337","","Juncaceae","1","1","wcvp","",true,766
"694","Madia glomerata","1","39561","Madia glomerata","1","species","","","","Hook.","Asteraceae","Madia","Madia","1","glomerata","glomerata","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3126576","","Y","Accepted","Madia glomerata","Madia glomerata","Hook.","39561","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3126576","","Asteraceae","1","1","wcvp","",true,767
"695","Boechera davidsonii","1","560302","Boechera davidsonii","1","species","","","","(Greene) N.H.Holmgren","Brassicaceae","Boechera","Boechera","1","davidsonii","davidsonii","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2678010","","Y","Accepted","Boechera davidsonii","Boechera davidsonii","(Greene) N.H.Holmgren","560302","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2678010","","Brassicaceae","1","1","wcvp","",true,768
"696","Astragalus bolanderi","1","166875","Astragalus bolanderi","1","species","","","","A.Gray","Fabaceae","Astragalus","Astragalus","1","bolanderi","bolanderi","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2657991","","Y","Accepted","Astragalus bolanderi","Astragalus bolanderi","A.Gray","166875","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2657991","","Fabaceae","1","1","wcvp","",true,769
"697","Myosotis stricta","1","363177","Myosotis stricta","1","species","","","","Link ex Roem. & Schult.","Boraginaceae","Myosotis","Myosotis","1","stricta","stricta","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2358247","","Y","Accepted","Myosotis stricta","Myosotis stricta","Link ex Roem. & Schult.","363177","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2358247","","Boraginaceae","1","1","wcvp","",true,770
"698","Lupinus formosus","1","184285","Lupinus formosus","1","species","","","","Greene","Fabaceae","Lupinus","Lupinus","1","formosus","formosus","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2348489","","Y","Accepted","Lupinus formosus","Lupinus formosus","Greene","184285","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2348489","","Fabaceae","1","1","wcvp","",true,772
"699","Perideridia gairdneri","1","1053724","Perideridia gairdneri","1","species","","","","(Hook. & Arn.) Mathias","Apiaceae","Perideridia","Perideridia","1","gairdneri","gairdneri","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2403331","","Y","Accepted","Perideridia gairdneri","Perideridia gairdneri","(Hook. & Arn.) Mathias","1053724","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2403331","","Apiaceae","1","1","wcvp","",true,773
"700","Nemacladus interior","1","808399","Nemacladus interior","1","species","","","","(Munz) G.T.Robbins","Campanulaceae","Nemacladus","Nemacladus","1","interior","interior","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:354940","","Y","Accepted","Nemacladus interior","Nemacladus interior","(Munz) G.T.Robbins","808399","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:354940","","Campanulaceae","1","1","wcvp","",true,774
"701","Potentilla tilingii","1","1002937","Potentilla tilingii","1","species","","","","(Regel) Greene","Rosaceae","Potentilla","Potentilla","1","tilingii","tilingii","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2957867","","Y","Accepted","Potentilla tilingii","Potentilla tilingii","(Regel) Greene","1002937","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2957867","","Rosaceae","1","1","wcvp","",true,775
"702","Galium bolanderi","1","959110","Galium bolanderi","1","species","","","","A.Gray","Rubiaceae","Galium","Galium","1","bolanderi","bolanderi","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:85833","","Y","Accepted","Galium bolanderi","Galium bolanderi","A.Gray","959110","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:85833","","Rubiaceae","1","1","wcvp","",true,776
"703","Leptosiphon liniflorus","1","1268963","Leptosiphon liniflorus","1","species","","","","(Benth.) J.M.Porter & L.A.Johnson","Polemoniaceae","Leptosiphon","Leptosiphon","1","liniflorus","liniflorus","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2495068","","Y","Accepted","Leptosiphon liniflorus","Leptosiphon liniflorus","(Benth.) J.M.Porter & L.A.Johnson","1268963","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2495068","","Polemoniaceae","1","1","wcvp","",true,777
"704","Saxifraga hyperborea","1","487722","Saxifraga hyperborea","1","species","","","","R.Br.","Saxifragaceae","Saxifraga","Saxifraga","1","hyperborea","hyperborea","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2583923","","Y","Accepted","Saxifraga hyperborea","Saxifraga hyperborea","R.Br.","487722","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2583923","","Saxifragaceae","1","1","wcvp","",true,778
"705","Symphoricarpos albus","1","432987","Symphoricarpos albus","1","species","","","","(L.) S.F.Blake","Caprifoliaceae","Symphoricarpos","Symphoricarpos","1","albus","albus","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2486129","","Y","Accepted","Symphoricarpos albus","Symphoricarpos albus","(L.) S.F.Blake","432987","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2486129","","Caprifoliaceae","1","1","wcvp","",true,779
"706","Artemisia dracunculus","1","78138","Artemisia dracunculus","1","species","","","","L.","Asteraceae","Artemisia","Artemisia","1","dracunculus","dracunculus","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2901163","","Y","Accepted","Artemisia dracunculus","Artemisia dracunculus","L.","78138","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2901163","","Asteraceae","1","1","wcvp","",true,780
"707","Prunus cerasifera","1","997792","Prunus cerasifera","1","species","","","","Ehrh.","Rosaceae","Prunus","Prunus","1","cerasifera","cerasifera","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2959102","","Y","Accepted","Prunus cerasifera","Prunus cerasifera","Ehrh.","997792","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2959102","","Rosaceae","1","1","wcvp","",true,781
"708","Phoradendron leucarpum","1","468039","Phoradendron leucarpum","1","species","","","","(Raf.) Reveal & M.C.Johnst.","Santalaceae","Phoradendron","Phoradendron","1","leucarpum","leucarpum","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2548198","","Y","Accepted","Phoradendron leucarpum","Phoradendron leucarpum","(Raf.) Reveal & M.C.Johnst.","468039","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2548198","","Santalaceae","1","1","wcvp","",true,782
"709","Delphinium patens","1","633078","Delphinium patens","1","species","","","","Benth.","Ranunculaceae","Delphinium","Delphinium","1","patens","patens","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2760205","","Y","Accepted","Delphinium patens","Delphinium patens","Benth.","633078","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2760205","","Ranunculaceae","1","1","wcvp","",true,783
"710","Arctostaphylos glauca","1","536682","Arctostaphylos glauca","1","species","","","","Lindl.","Ericaceae","Arctostaphylos","Arctostaphylos","1","glauca","glauca","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2647217","","Y","Accepted","Arctostaphylos glauca","Arctostaphylos glauca","Lindl.","536682","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2647217","","Ericaceae","1","1","wcvp","",true,785
"711","Iris douglasiana","1","774686","Iris douglasiana","1","species","","","","Herb.","Iridaceae","Iris","Iris","1","douglasiana","douglasiana","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:321771","","Y","Accepted","Iris douglasiana","Iris douglasiana","Herb.","774686","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:321771","","Iridaceae","1","1","wcvp","",true,787
"712","Iris tenuissima","1","775360","Iris tenuissima","1","species","","","","Dykes","Iridaceae","Iris","Iris","1","tenuissima","tenuissima","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:322481","","Y","Accepted","Iris tenuissima","Iris tenuissima","Dykes","775360","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:322481","","Iridaceae","1","1","wcvp","",true,788
"713","Castilleja pruinosa","1","583261","Castilleja pruinosa","1","species","","","","Fernald","Orobanchaceae","Castilleja","Castilleja","1","pruinosa","pruinosa","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2705268","","Y","Accepted","Castilleja pruinosa","Castilleja pruinosa","Fernald","583261","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2705268","","Orobanchaceae","1","1","wcvp","",true,789
"714","Athysanus pusillus","1","1675291","Athysanus pusillus","1","species","","","","(Hook.) Greene","Brassicaceae","Athysanus","Athysanus","1","pusillus","pusillus","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2664849","","Y","Accepted","Athysanus pusillus","Athysanus pusillus","(Hook.) Greene","1675291","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2664849","","Brassicaceae","1","1","wcvp","",true,790
"715","Cephalanthus occidentalis","1","821122","Cephalanthus occidentalis","1","species","","","","L.","Rubiaceae","Cephalanthus","Cephalanthus","1","occidentalis","occidentalis","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:36721","","Y","Accepted","Cephalanthus occidentalis","Cephalanthus occidentalis","L.","821122","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:36721","","Rubiaceae","1","1","wcvp","",true,791
"716","Gratiola ebracteata","1","700668","Gratiola ebracteata","1","species","","","","Benth. ex A.DC.","Plantaginaceae","Gratiola","Gratiola","1","ebracteata","ebracteata","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2831837","","Y","Accepted","Gratiola ebracteata","Gratiola ebracteata","Benth. ex A.DC.","700668","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2831837","","Plantaginaceae","1","1","wcvp","",true,793
"717","Datura wrightii","1","1010368","Datura wrightii","1","species","","","","Regel","Solanaceae","Datura","Datura","1","wrightii","wrightii","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2757870","","Y","Accepted","Datura wrightii","Datura wrightii","Regel","1010368","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2757870","","Solanaceae","1","1","wcvp","",true,794
"718","Chrysothamnus viscidiflorus","1","1822054","Chrysothamnus viscidiflorus","1","species","","","","(Hook.) Nutt.","Asteraceae","Chrysothamnus","Chrysothamnus","1","viscidiflorus","viscidiflorus","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3101179","","Y","Accepted","Chrysothamnus viscidiflorus","Chrysothamnus viscidiflorus","(Hook.) Nutt.","1822054","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3101179","","Asteraceae","1","1","wcvp","",true,795
"719","Drymocallis lactea","1","977854","Drymocallis lactea","1","species","","","","(Greene) Rydb.","Rosaceae","Drymocallis","Drymocallis","1","lactea","lactea","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2948202","","Y","Accepted","Drymocallis lactea","Drymocallis lactea","(Greene) Rydb.","977854","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2948202","","Rosaceae","1","1","wcvp","",true,796
"720","Senecio scorzonella","1","137165","Senecio scorzonella","1","species","","","","Greene","Asteraceae","Senecio","Senecio","1","scorzonella","scorzonella","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3082636","","Y","Accepted","Senecio scorzonella","Senecio scorzonella","Greene","137165","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3082636","","Asteraceae","1","1","wcvp","",true,797
"721","Physocarpus capitatus","1","1003303","Physocarpus capitatus","1","species","","","","(Pursh) Kuntze","Rosaceae","Physocarpus","Physocarpus","1","capitatus","capitatus","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2952780","","Y","Accepted","Physocarpus capitatus","Physocarpus capitatus","(Pursh) Kuntze","1003303","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2952780","","Rosaceae","1","1","wcvp","",true,798
"722","Castilleja nana","1","583160","Castilleja nana","1","species","","","","Eastw.","Orobanchaceae","Castilleja","Castilleja","1","nana","nana","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2705172","","Y","Accepted","Castilleja nana","Castilleja nana","Eastw.","583160","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2705172","","Orobanchaceae","1","1","wcvp","",true,799
"723","Potentilla breweri","1","995739","Potentilla breweri","1","species","","","","S.Watson","Rosaceae","Potentilla","Potentilla","1","breweri","breweri","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2953811","","Y","Accepted","Potentilla breweri","Potentilla breweri","S.Watson","995739","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2953811","","Rosaceae","1","1","wcvp","",true,800
"724","Packera werneriifolia","1","1731010","Packera werneriifolia","1","species","","","","(A.Gray) W.A.Weber & Á.Löve ex Trock","Asteraceae","Packera","Packera","1","werneriifolia","werneriifolia","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3079985","","Y","Accepted","Packera werneriifolia","Packera werneriifolia","(A.Gray) W.A.Weber & Á.Löve ex Trock","1731010","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3079985","","Asteraceae","1","1","wcvp","",true,801
"725","Montia chamissoi","1","446253","Montia chamissoi","1","species","","","","(Ledeb. ex Spreng.) Greene","Montiaceae","Montia","Montia","1","chamissoi","chamissoi","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2509003","","Y","Accepted","Montia chamissoi","Montia chamissoi","(Ledeb. ex Spreng.) Greene","446253","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2509003","","Montiaceae","1","1","wcvp","",true,802
"726","Polemonium pulcherrimum","1","1084623","Polemonium pulcherrimum","1","species","","","","Hook.","Polemoniaceae","Polemonium","Polemonium","1","pulcherrimum","pulcherrimum","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2565697","","Y","Accepted","Polemonium pulcherrimum","Polemonium pulcherrimum","Hook.","1084623","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2565697","","Polemoniaceae","1","1","wcvp","",true,803
"727","Artemisia norvegica","1","14406","Artemisia norvegica","1","species","","","","Fr.","Asteraceae","Artemisia","Artemisia","1","norvegica","norvegica","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3108433","","Y","Accepted","Artemisia norvegica","Artemisia norvegica","Fr.","14406","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3108433","","Asteraceae","1","1","wcvp","",true,804
"728","Wyethia angustifolia","1","77538","Wyethia angustifolia","1","species","","","","Nutt.","Asteraceae","Wyethia","Wyethia","1","angustifolia","angustifolia","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3120867","","Y","Accepted","Wyethia angustifolia","Wyethia angustifolia","Nutt.","77538","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3120867","","Asteraceae","1","1","wcvp","",true,805
"729","Viscum album","1","418757","Viscum album","1","species","","","","L.","Santalaceae","Viscum","Viscum","1","album","album","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2461327","","Y","Accepted","Viscum album","Viscum album","L.","418757","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2461327","","Santalaceae","1","1","wcvp","",true,806
"730","Erigeron algidus","1","77795","Erigeron algidus","1","species","","","","Jeps.","Asteraceae","Erigeron","Erigeron","1","algidus","algidus","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3104785","","Y","Accepted","Erigeron algidus","Erigeron algidus","Jeps.","77795","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3104785","","Asteraceae","1","1","wcvp","",true,807
