institutionCode,collectionCode,basisOfRecord,family,species,day,month,year,decimalLatitude,decimalLongitude
iNaturalist,Observations,HUMAN_OBSERVATION,Ericaceae,Kalmia microphylla,10,9,2018,38.061676,-119.349907
iNaturalist,Observations,HUMAN_OBSERVATION,Lauraceae,Umbellularia californica,4,9,2018,37.726312,-119.555285
iNaturalist,Observations,HUMAN_OBSERVATION,Apocynaceae,Asclepias speciosa,4,9,2018,37.737743,-119.566995
iNaturalist,Observations,HUMAN_OBSERVATION,Rosaceae,Rubus parviflorus,3,9,2018,37.770053,-119.80719
iNaturalist,Observations,HUMAN_OBSERVATION,Onagraceae,Chamaenerion angustifolium,3,9,2018,37.765543,-119.806622
iNaturalist,Observations,HUMAN_OBSERVATION,Fagaceae,Quercus kelloggii,3,9,2018,37.778142,-119.810585
iNaturalist,Observations,HUMAN_OBSERVATION,Campanulaceae,Smithiastrum prenanthoides,3,9,2018,37.769725,-119.807365
iNaturalist,Observations,HUMAN_OBSERVATION,Asteraceae,Anaphalis margaritacea,26,8,2018,37.811133,-119.462783
iNaturalist,Observations,HUMAN_OBSERVATION,Fagaceae,Chrysolepis sempervirens,26,8,2018,37.793003,-119.458643
iNaturalist,Observations,HUMAN_OBSERVATION,Pinaceae,Tsuga mertensiana,6,9,2018,37.900747,-119.5405
iNaturalist,Observations,HUMAN_OBSERVATION,Gentianaceae,Gentiana newberryi,6,9,2018,37.895132,-119.547545
iNaturalist,Observations,HUMAN_OBSERVATION,Cupressaceae,Juniperus occidentalis,6,9,2018,37.86253,-119.571387
iNaturalist,Observations,HUMAN_OBSERVATION,Fagaceae,Chrysolepis sempervirens,7,9,2018,37.852425,-119.613603
iNaturalist,Observations,HUMAN_OBSERVATION,Ophioglossaceae,Sceptridium multifidum,7,9,2018,37.860797,-119.615762
iNaturalist,Observations,HUMAN_OBSERVATION,Ericaceae,Arctostaphylos nevadensis,7,9,2018,37.850505,-119.614997
iNaturalist,Observations,HUMAN_OBSERVATION,Plantaginaceae,Penstemon newberryi,7,9,2018,37.828608,-119.581162
iNaturalist,Observations,HUMAN_OBSERVATION,Viburnaceae,Sambucus cerulea,8,7,2017,37.735305,-119.563187
iNaturalist,Observations,HUMAN_OBSERVATION,Asteraceae,Brickellia californica,6,7,2015,37.745583,-119.606108
iNaturalist,Observations,HUMAN_OBSERVATION,Cupressaceae,Sequoiadendron giganteum,1,9,2018,37.503724,-119.60064
iNaturalist,Observations,HUMAN_OBSERVATION,Phrymaceae,Erythranthe moschata,1,9,2018,37.503475,-119.603294
iNaturalist,Observations,HUMAN_OBSERVATION,Cupressaceae,Sequoiadendron giganteum,1,9,2018,37.50305,-119.608939
iNaturalist,Observations,HUMAN_OBSERVATION,Cupressaceae,Sequoiadendron giganteum,28,8,2018,37.503262,-119.60118
iNaturalist,Observations,HUMAN_OBSERVATION,Pinaceae,Pinus contorta,3,7,2018,37.880308,-119.35783
iNaturalist,Observations,HUMAN_OBSERVATION,Fagaceae,Quercus kelloggii,14,6,2018,37.727311,-119.537919
iNaturalist,Observations,HUMAN_OBSERVATION,Fagaceae,Quercus kelloggii,14,6,2018,37.723575,-119.533967
iNaturalist,Observations,HUMAN_OBSERVATION,Asteraceae,Achillea millefolium,3,10,2017,37.548465,-119.633443
iNaturalist,Observations,HUMAN_OBSERVATION,Melanthiaceae,Veratrum californicum,28,8,2018,37.913995,-119.267128
iNaturalist,Observations,HUMAN_OBSERVATION,Viburnaceae,Sambucus racemosa,28,8,2018,37.913987,-119.267075
iNaturalist,Observations,HUMAN_OBSERVATION,Aristolochiaceae,Asarum hartwegii,28,4,2018,37.739588,-119.59135
iNaturalist,Observations,HUMAN_OBSERVATION,Rosaceae,Rubus leucodermis,28,4,2018,37.739809,-119.591092
iNaturalist,Observations,HUMAN_OBSERVATION,Anacardiaceae,Toxicodendron diversilobum,6,5,2018,37.925248,-119.795177
iNaturalist,Observations,HUMAN_OBSERVATION,Onagraceae,Chamaenerion angustifolium,24,7,2018,37.851508,-119.47818
iNaturalist,Observations,HUMAN_OBSERVATION,Orchidaceae,Platanthera dilatata,6,7,2018,37.6643,-119.625324
iNaturalist,Observations,HUMAN_OBSERVATION,Cupressaceae,Juniperus occidentalis,3,7,2018,37.880643,-119.358831
iNaturalist,Observations,HUMAN_OBSERVATION,Cornaceae,Cornus nuttallii,21,4,2007,37.73655,-119.57198
iNaturalist,Observations,HUMAN_OBSERVATION,Polemoniaceae,Phlox diffusa,7,6,2015,37.904493,-119.529958
iNaturalist,Observations,HUMAN_OBSERVATION,Brassicaceae,Streptanthus tortuosus,19,8,2018,37.874182,-119.367834
iNaturalist,Observations,HUMAN_OBSERVATION,Pinaceae,Pinus contorta,19,8,2018,37.876112,-119.354972
iNaturalist,Observations,HUMAN_OBSERVATION,Pinaceae,Pinus monticola,19,8,2018,37.841725,-119.489463
iNaturalist,Observations,HUMAN_OBSERVATION,Parnassiaceae,Parnassia palustris,19,8,2018,37.871655,-119.347892
iNaturalist,Observations,HUMAN_OBSERVATION,Gentianaceae,Gentiana newberryi,18,8,2018,37.825863,-119.499275
iNaturalist,Observations,HUMAN_OBSERVATION,Euphorbiaceae,Croton setiger,16,8,2018,37.958593,-119.780152
iNaturalist,Observations,HUMAN_OBSERVATION,Asteraceae,Artemisia douglasiana,10,7,2018,37.727426,-119.543772
iNaturalist,Observations,HUMAN_OBSERVATION,Asteraceae,Solidago multiradiata,17,7,2018,37.877208,-119.28367
iNaturalist,Observations,HUMAN_OBSERVATION,Phrymaceae,Erythranthe cardinalis,11,8,2018,37.804843,-119.85125
iNaturalist,Observations,HUMAN_OBSERVATION,Asteraceae,Artemisia douglasiana,11,8,2018,37.802785,-119.848392
iNaturalist,Observations,HUMAN_OBSERVATION,Fagaceae,Quercus chrysolepis,5,4,2014,37.74557,-119.593604
iNaturalist,Observations,HUMAN_OBSERVATION,Saxifragaceae,Darmera peltata,11,8,2018,37.806948,-119.853082
iNaturalist,Observations,HUMAN_OBSERVATION,Polygonaceae,Eriogonum umbellatum,28,7,2018,37.845155,-119.496484
iNaturalist,Observations,HUMAN_OBSERVATION,Viburnaceae,Sambucus racemosa,28,7,2018,37.843898,-119.497324
iNaturalist,Observations,HUMAN_OBSERVATION,Ranunculaceae,Aquilegia formosa,28,7,2018,37.843807,-119.497264
iNaturalist,Observations,HUMAN_OBSERVATION,Asparagaceae,Dipterostemon capitatus,6,5,2018,37.922184,-119.798799
iNaturalist,Observations,HUMAN_OBSERVATION,Polygonaceae,Eriogonum nudum,24,7,2018,37.845467,-119.494438
iNaturalist,Observations,HUMAN_OBSERVATION,Onagraceae,Chamaenerion angustifolium,6,7,2018,37.639024,-119.593177
iNaturalist,Observations,HUMAN_OBSERVATION,Ericaceae,Sarcodes sanguinea,3,7,2018,37.853321,-119.613308
iNaturalist,Observations,HUMAN_OBSERVATION,Ericaceae,Rhododendron columbianum,16,7,2018,37.850637,-119.65947
iNaturalist,Observations,HUMAN_OBSERVATION,Ericaceae,Sarcodes sanguinea,31,5,2009,37.705306,-119.664504
iNaturalist,Observations,HUMAN_OBSERVATION,Cornaceae,Cornus nuttallii,14,6,2018,37.731325,-119.559372
iNaturalist,Observations,HUMAN_OBSERVATION,Plantaginaceae,Penstemon newberryi,14,6,2017,37.758147,-119.60046
iNaturalist,Observations,HUMAN_OBSERVATION,Asteraceae,Achillea millefolium,11,5,2018,37.726517,-119.545883
iNaturalist,Observations,HUMAN_OBSERVATION,Fabaceae,Lupinus albifrons,19,4,2016,37.752665,-119.601803
iNaturalist,Observations,HUMAN_OBSERVATION,Verbenaceae,Verbena lasiostachys,20,8,2016,37.744444,-119.585278
iNaturalist,Observations,HUMAN_OBSERVATION,Viburnaceae,Sambucus cerulea,5,10,2017,37.764201,-119.804621
iNaturalist,Observations,HUMAN_OBSERVATION,Viburnaceae,Sambucus cerulea,20,9,2017,37.74557,-119.593604
iNaturalist,Observations,HUMAN_OBSERVATION,Ranunculaceae,Aquilegia formosa,10,7,2018,37.727426,-119.543772
iNaturalist,Observations,HUMAN_OBSERVATION,Orobanchaceae,Pedicularis attollens,17,7,2018,37.877257,-119.283701
iNaturalist,Observations,HUMAN_OBSERVATION,Asteraceae,Rudbeckia californica,12,8,2018,37.761066,-119.805161
iNaturalist,Observations,HUMAN_OBSERVATION,Melanthiaceae,Veratrum californicum,12,8,2018,37.876598,-119.35463
iNaturalist,Observations,HUMAN_OBSERVATION,Onagraceae,Chamaenerion angustifolium,11,8,2018,37.803442,-119.84991
iNaturalist,Observations,HUMAN_OBSERVATION,Pinaceae,Tsuga mertensiana,28,7,2018,37.844027,-119.497168
iNaturalist,Observations,HUMAN_OBSERVATION,Asteraceae,Achillea millefolium,28,7,2018,37.843649,-119.497153
iNaturalist,Observations,HUMAN_OBSERVATION,Melanthiaceae,Veratrum californicum,28,7,2018,37.843822,-119.497268
iNaturalist,Observations,HUMAN_OBSERVATION,Asteraceae,Achillea millefolium,10,7,2018,37.833284,-119.516693
iNaturalist,Observations,HUMAN_OBSERVATION,Asteraceae,Rudbeckia californica,16,7,2018,37.763815,-119.845455
iNaturalist,Observations,HUMAN_OBSERVATION,Ranunculaceae,Aquilegia pubescens,6,7,2018,37.956745,-119.331146
iNaturalist,Observations,HUMAN_OBSERVATION,Plantaginaceae,Penstemon newberryi,1,7,2018,37.881912,-119.346451
iNaturalist,Observations,HUMAN_OBSERVATION,Rosaceae,Chamaebatia foliolosa,15,6,2018,37.513067,-119.600028
iNaturalist,Observations,HUMAN_OBSERVATION,Calycanthaceae,Calycanthus occidentalis,13,6,2018,37.744278,-119.579706
iNaturalist,Observations,HUMAN_OBSERVATION,Sapindaceae,Acer macrophyllum,24,6,2018,37.745261,-119.55114
iNaturalist,Observations,HUMAN_OBSERVATION,Onagraceae,Epilobium obcordatum,4,8,2018,38.124397,-119.470742
iNaturalist,Observations,HUMAN_OBSERVATION,Onagraceae,Chamaenerion angustifolium,30,7,2018,37.907723,-119.240954
iNaturalist,Observations,HUMAN_OBSERVATION,Fagaceae,Quercus vacciniifolia,25,6,2018,37.749887,-119.523931
iNaturalist,Observations,HUMAN_OBSERVATION,Orobanchaceae,Castilleja lemmonii,31,7,2018,37.839107,-119.413528
iNaturalist,Observations,HUMAN_OBSERVATION,Cupressaceae,Juniperus occidentalis,31,7,2018,37.810628,-119.485358
iNaturalist,Observations,HUMAN_OBSERVATION,Malvaceae,Sidalcea glaucescens,31,7,2018,37.758213,-119.805642
iNaturalist,Observations,HUMAN_OBSERVATION,Fagaceae,Quercus vacciniifolia,31,7,2018,37.810325,-119.485038
iNaturalist,Observations,HUMAN_OBSERVATION,Cupressaceae,Juniperus occidentalis,31,7,2018,37.810638,-119.485262
iNaturalist,Observations,HUMAN_OBSERVATION,Apiaceae,Angelica capitellata,20,7,2018,37.839712,-119.518412
iNaturalist,Observations,HUMAN_OBSERVATION,Polygonaceae,Bistorta bistortoides,20,7,2018,37.842792,-119.52842
iNaturalist,Observations,HUMAN_OBSERVATION,Rosaceae,Potentilla santolinoides,20,7,2018,37.844683,-119.514525
iNaturalist,Observations,HUMAN_OBSERVATION,Brassicaceae,Streptanthus tortuosus,20,7,2018,37.845903,-119.511397
iNaturalist,Observations,HUMAN_OBSERVATION,Plantaginaceae,Penstemon heterodoxus,20,7,2018,37.842522,-119.527612
iNaturalist,Observations,HUMAN_OBSERVATION,Amaryllidaceae,Allium validum,30,7,2018,37.878158,-119.280945
iNaturalist,Observations,HUMAN_OBSERVATION,Apiaceae,Angelica capitellata,30,7,2018,37.87815,-119.280953
iNaturalist,Observations,HUMAN_OBSERVATION,Orobanchaceae,Pedicularis attollens,30,7,2018,37.877853,-119.281638
iNaturalist,Observations,HUMAN_OBSERVATION,Polygonaceae,Bistorta bistortoides,30,7,2018,37.877967,-119.280945
iNaturalist,Observations,HUMAN_OBSERVATION,Pinaceae,Pinus contorta,30,7,2018,37.87815,-119.281037
iNaturalist,Observations,HUMAN_OBSERVATION,Orobanchaceae,Pedicularis attollens,30,7,2018,37.877863,-119.281533
iNaturalist,Observations,HUMAN_OBSERVATION,Polygonaceae,Bistorta bistortoides,30,7,2018,37.877513,-119.281167
iNaturalist,Observations,HUMAN_OBSERVATION,Rosaceae,Sibbaldia procumbens,30,7,2018,37.877563,-119.2809
iNaturalist,Observations,HUMAN_OBSERVATION,Amaryllidaceae,Allium validum,30,7,2018,37.877728,-119.281625
iNaturalist,Observations,HUMAN_OBSERVATION,Asteraceae,Achillea millefolium,23,7,2018,37.906228,-119.41835
iNaturalist,Observations,HUMAN_OBSERVATION,Liliaceae,Calochortus leichtlinii,23,7,2018,37.887337,-119.379525
iNaturalist,Observations,HUMAN_OBSERVATION,Liliaceae,Calochortus leichtlinii,25,7,2018,37.87837,-119.291367
iNaturalist,Observations,HUMAN_OBSERVATION,Amaryllidaceae,Allium validum,25,7,2018,37.878547,-119.290245
iNaturalist,Observations,HUMAN_OBSERVATION,Pinaceae,Pinus albicaulis,20,7,2018,37.84476,-119.512971
iNaturalist,Observations,HUMAN_OBSERVATION,Polygonaceae,Eriogonum incanum,20,7,2018,37.840988,-119.520378
iNaturalist,Observations,HUMAN_OBSERVATION,Liliaceae,Calochortus leichtlinii,19,7,2018,37.837078,-119.559083
iNaturalist,Observations,HUMAN_OBSERVATION,Asteraceae,Senecio triangularis,21,7,2018,37.824013,-119.566313
iNaturalist,Observations,HUMAN_OBSERVATION,Crassulaceae,Sedum obtusatum,20,7,2018,37.841725,-119.53357
iNaturalist,Observations,HUMAN_OBSERVATION,Liliaceae,Calochortus leichtlinii,6,7,2018,37.639574,-119.598768
iNaturalist,Observations,HUMAN_OBSERVATION,Ericaceae,Sarcodes sanguinea,15,7,2018,37.853114,-119.613073
iNaturalist,Observations,HUMAN_OBSERVATION,Plantaginaceae,Penstemon heterodoxus,20,9,2017,37.829821,-119.46681
iNaturalist,Observations,HUMAN_OBSERVATION,Poaceae,Calamagrostis muiriana,25,7,2016,37.87822,-119.281837
iNaturalist,Observations,HUMAN_OBSERVATION,Asteraceae,Solidago multiradiata,27,6,2015,37.878818,-119.289841
iNaturalist,Observations,HUMAN_OBSERVATION,Pinaceae,Pinus contorta,7,7,2015,37.891136,-119.262253
iNaturalist,Observations,HUMAN_OBSERVATION,Montiaceae,Calyptridium monospermum,20,6,2018,37.832979,-119.46341
iNaturalist,Observations,HUMAN_OBSERVATION,Dennstaedtiaceae,Pteridium aquilinum,20,6,2018,37.744145,-119.571068
iNaturalist,Observations,HUMAN_OBSERVATION,Liliaceae,Lilium parvum,17,7,2018,37.979948,-119.372704
iNaturalist,Observations,HUMAN_OBSERVATION,Liliaceae,Calochortus leichtlinii,18,7,2018,37.896166,-119.380913
iNaturalist,Observations,HUMAN_OBSERVATION,Montiaceae,Calyptridium monospermum,21,7,2018,37.869962,-119.649138
iNaturalist,Observations,HUMAN_OBSERVATION,Asteraceae,Achillea millefolium,21,7,2018,37.878895,-119.366905
iNaturalist,Observations,HUMAN_OBSERVATION,Amaryllidaceae,Allium validum,21,7,2018,37.878528,-119.280487
iNaturalist,Observations,HUMAN_OBSERVATION,Orobanchaceae,Castilleja miniata,20,7,2018,37.865212,-119.621712
iNaturalist,Observations,HUMAN_OBSERVATION,Liliaceae,Lilium parvum,20,7,2018,37.865487,-119.621697
iNaturalist,Observations,HUMAN_OBSERVATION,Liliaceae,Calochortus leichtlinii,20,7,2018,37.866813,-119.629762
iNaturalist,Observations,HUMAN_OBSERVATION,Melanthiaceae,Veratrum californicum,20,7,2018,37.869597,-119.64678
iNaturalist,Observations,HUMAN_OBSERVATION,Asteraceae,Senecio triangularis,20,7,2018,37.869713,-119.648408
iNaturalist,Observations,HUMAN_OBSERVATION,Rosaceae,Potentilla douglasii,20,7,2018,37.869812,-119.649017
iNaturalist,Observations,HUMAN_OBSERVATION,Asteraceae,Erigeron glacialis,20,7,2018,37.869805,-119.648833
iNaturalist,Observations,HUMAN_OBSERVATION,Plantaginaceae,Penstemon heterodoxus,20,7,2018,37.869867,-119.649055
iNaturalist,Observations,HUMAN_OBSERVATION,Liliaceae,Calochortus leichtlinii,17,7,2018,37.840938,-119.500228
iNaturalist,Observations,HUMAN_OBSERVATION,Apiaceae,Angelica capitellata,17,7,2018,37.909542,-119.263718
iNaturalist,Observations,HUMAN_OBSERVATION,Apiaceae,Angelica capitellata,16,7,2018,37.907597,-119.259117
iNaturalist,Observations,HUMAN_OBSERVATION,Fabaceae,Lupinus stiversii,16,5,2018,37.723738,-119.700638
iNaturalist,Observations,HUMAN_OBSERVATION,Ericaceae,Rhododendron columbianum,14,7,2017,37.859055,-119.615617
iNaturalist,Observations,HUMAN_OBSERVATION,Polemoniaceae,Collomia heterophylla,22,5,2016,37.697516,-119.757627
iNaturalist,Observations,HUMAN_OBSERVATION,Rosaceae,Fragaria vesca,15,7,2018,37.754448,-119.797386
iNaturalist,Observations,HUMAN_OBSERVATION,Orobanchaceae,Pedicularis attollens,16,7,2018,37.907853,-119.258744
iNaturalist,Observations,HUMAN_OBSERVATION,Polygonaceae,Eriogonum umbellatum,16,7,2018,37.811294,-119.486092
iNaturalist,Observations,HUMAN_OBSERVATION,Orobanchaceae,Castilleja applegatei,16,7,2018,37.811203,-119.486397
iNaturalist,Observations,HUMAN_OBSERVATION,Nymphaeaceae,Nuphar polysepala,16,7,2018,37.850637,-119.65947
iNaturalist,Observations,HUMAN_OBSERVATION,Polemoniaceae,Collomia grandiflora,16,7,2018,37.759815,-119.803083
iNaturalist,Observations,HUMAN_OBSERVATION,Primulaceae,Dodecatheon jeffreyanum,14,7,2018,37.834112,-119.490905
iNaturalist,Observations,HUMAN_OBSERVATION,Liliaceae,Calochortus leichtlinii,14,7,2018,37.685492000000004,-119.648556
iNaturalist,Observations,HUMAN_OBSERVATION,Ericaceae,Cassiope mertensiana,6,7,2018,37.956726,-119.331093
iNaturalist,Observations,HUMAN_OBSERVATION,Pinaceae,Tsuga mertensiana,7,7,2018,37.939602,-119.34198
iNaturalist,Observations,HUMAN_OBSERVATION,Orobanchaceae,Castilleja miniata,8,7,2018,37.604337,-119.602678
iNaturalist,Observations,HUMAN_OBSERVATION,Plantaginaceae,Penstemon heterodoxus,7,7,2018,37.60025,-119.511812
iNaturalist,Observations,HUMAN_OBSERVATION,Ranunculaceae,Aquilegia formosa,8,7,2018,37.61602,-119.610825
iNaturalist,Observations,HUMAN_OBSERVATION,Dennstaedtiaceae,Pteridium aquilinum,7,7,2018,37.600242,-119.511825
iNaturalist,Observations,HUMAN_OBSERVATION,Liliaceae,Calochortus leichtlinii,29,6,2018,37.513861,-119.604053
iNaturalist,Observations,HUMAN_OBSERVATION,Orobanchaceae,Pedicularis groenlandica,8,7,2018,37.856675,-119.615903
iNaturalist,Observations,HUMAN_OBSERVATION,Orchidaceae,Corallorhiza maculata,8,7,2018,37.85503,-119.616561
iNaturalist,Observations,HUMAN_OBSERVATION,Hypericaceae,Hypericum anagalloides,8,7,2018,38.102031,-119.484812
iNaturalist,Observations,HUMAN_OBSERVATION,Asparagaceae,Triteleia ixioides,30,6,2018,37.711535,-119.590245
iNaturalist,Observations,HUMAN_OBSERVATION,Ranunculaceae,Aquilegia formosa,7,7,2018,37.721937,-119.536775
iNaturalist,Observations,HUMAN_OBSERVATION,Plantaginaceae,Keckiella breviflora,7,7,2018,37.726203,-119.531272
iNaturalist,Observations,HUMAN_OBSERVATION,Asteraceae,Anaphalis margaritacea,6,7,2018,37.718137,-119.647003
iNaturalist,Observations,HUMAN_OBSERVATION,Orchidaceae,Platanthera dilatata,7,7,2018,37.721947,-119.537955
iNaturalist,Observations,HUMAN_OBSERVATION,Orobanchaceae,Pedicularis groenlandica,6,7,2018,37.855743,-119.215183
iNaturalist,Observations,HUMAN_OBSERVATION,Asteraceae,Senecio integerrimus,6,7,2018,37.871969,-119.239226
iNaturalist,Observations,HUMAN_OBSERVATION,Plantaginaceae,Penstemon heterodoxus,6,7,2018,37.87186,-119.239597
iNaturalist,Observations,HUMAN_OBSERVATION,Phrymaceae,Erythranthe moschata,8,7,2018,37.741855,-119.561347
iNaturalist,Observations,HUMAN_OBSERVATION,Ericaceae,Sarcodes sanguinea,18,5,2018,37.747485,-119.620476
iNaturalist,Observations,HUMAN_OBSERVATION,Crassulaceae,Rhodiola integrifolia,6,7,2018,37.956753,-119.330925
iNaturalist,Observations,HUMAN_OBSERVATION,Plantaginaceae,Penstemon heterodoxus,6,7,2018,37.959415,-119.327332
iNaturalist,Observations,HUMAN_OBSERVATION,Polemoniaceae,Polemonium eximium,6,7,2018,37.961456,-119.32119
iNaturalist,Observations,HUMAN_OBSERVATION,Onagraceae,Epilobium obcordatum,6,7,2018,37.956848,-119.330223
iNaturalist,Observations,HUMAN_OBSERVATION,Plantaginaceae,Penstemon davidsonii,6,7,2018,37.960354,-119.327217
iNaturalist,Observations,HUMAN_OBSERVATION,Polygonaceae,Oxyria digyna,6,7,2018,37.960533,-119.323837
iNaturalist,Observations,HUMAN_OBSERVATION,Orobanchaceae,Castilleja lemmonii,6,7,2018,37.95916,-119.338997
iNaturalist,Observations,HUMAN_OBSERVATION,Orobanchaceae,Castilleja nana,6,7,2018,37.961591,-119.338786
iNaturalist,Observations,HUMAN_OBSERVATION,Apocynaceae,Asclepias cordifolia,16,5,2018,37.74703,-119.552721
iNaturalist,Observations,HUMAN_OBSERVATION,Liliaceae,Calochortus leichtlinii,5,7,2018,37.911404,-119.379906
iNaturalist,Observations,HUMAN_OBSERVATION,Rosaceae,Rubus leucodermis,2,7,2018,37.744928,-119.57357
iNaturalist,Observations,HUMAN_OBSERVATION,Asteraceae,Eriophyllum lanatum,25,6,2018,37.842518,-119.489645
iNaturalist,Observations,HUMAN_OBSERVATION,Montiaceae,Calyptridium monospermum,25,6,2018,37.842058,-119.490837
iNaturalist,Observations,HUMAN_OBSERVATION,Plantaginaceae,Collinsia torreyi,25,6,2018,37.840315,-119.489798
iNaturalist,Observations,HUMAN_OBSERVATION,Phrymaceae,Erythranthe cardinalis,1,7,2018,37.745348,-119.583844
iNaturalist,Observations,HUMAN_OBSERVATION,Plantaginaceae,Penstemon newberryi,25,6,2018,37.842008,-119.49122
iNaturalist,Observations,HUMAN_OBSERVATION,Brassicaceae,Streptanthus tortuosus,25,6,2018,37.842055,-119.491115
iNaturalist,Observations,HUMAN_OBSERVATION,Polygonaceae,Eriogonum incanum,25,6,2018,37.841077,-119.501837
iNaturalist,Observations,HUMAN_OBSERVATION,Brassicaceae,Streptanthus tortuosus,20,6,2018,37.871185,-119.451188
iNaturalist,Observations,HUMAN_OBSERVATION,Liliaceae,Calochortus leichtlinii,21,6,2018,38.025162,-119.522545
iNaturalist,Observations,HUMAN_OBSERVATION,Orobanchaceae,Castilleja applegatei,15,6,2018,37.798637,-119.458052
iNaturalist,Observations,HUMAN_OBSERVATION,Asparagaceae,Triteleia ixioides,8,6,2018,37.639517,-119.564595
iNaturalist,Observations,HUMAN_OBSERVATION,Hydrophyllaceae,Phacelia hydrophylloides,8,6,2018,37.640555,-119.56279
iNaturalist,Observations,HUMAN_OBSERVATION,Plantaginaceae,Collinsia torreyi,8,6,2018,37.638498,-119.583327
iNaturalist,Observations,HUMAN_OBSERVATION,Montiaceae,Calyptridium monospermum,8,6,2018,37.638312,-119.558268
iNaturalist,Observations,HUMAN_OBSERVATION,Polygonaceae,Bistorta bistortoides,8,6,2018,37.65513,-119.601627
iNaturalist,Observations,HUMAN_OBSERVATION,Brassicaceae,Streptanthus tortuosus,8,6,2018,37.638312,-119.558268
iNaturalist,Observations,HUMAN_OBSERVATION,Violaceae,Viola adunca,8,6,2018,37.640605,-119.590217
iNaturalist,Observations,HUMAN_OBSERVATION,Brassicaceae,Streptanthus tortuosus,8,6,2018,37.638427,-119.558357
iNaturalist,Observations,HUMAN_OBSERVATION,Onagraceae,Epilobium ciliatum,6,8,2013,37.75029,-119.594507
iNaturalist,Observations,HUMAN_OBSERVATION,Asteraceae,Artemisia douglasiana,10,2,2018,37.747705,-119.602004
iNaturalist,Observations,HUMAN_OBSERVATION,Asteraceae,Artemisia rothrockii,16,10,2017,37.88012,-119.383537
iNaturalist,Observations,HUMAN_OBSERVATION,Anacardiaceae,Toxicodendron diversilobum,20,9,2017,37.74557,-119.593604
iNaturalist,Observations,HUMAN_OBSERVATION,Fabaceae,Hosackia oblongifolia,11,8,2017,37.722117,-119.538297
iNaturalist,Observations,HUMAN_OBSERVATION,Ericaceae,Kalmia microphylla,12,8,2017,37.910056,-119.269911
iNaturalist,Observations,HUMAN_OBSERVATION,Orobanchaceae,Castilleja peirsonii,31,7,2017,37.78962,-119.46093
iNaturalist,Observations,HUMAN_OBSERVATION,Orobanchaceae,Castilleja lacera,19,7,2017,37.74538,-119.577683
iNaturalist,Observations,HUMAN_OBSERVATION,Sapindaceae,Acer macrophyllum,26,10,2013,37.865101,-119.538329
iNaturalist,Observations,HUMAN_OBSERVATION,Ranunculaceae,Aquilegia formosa,1,7,2018,37.87178,-119.373597
iNaturalist,Observations,HUMAN_OBSERVATION,Phrymaceae,Erythranthe primuloides,1,7,2018,37.872172,-119.367562
iNaturalist,Observations,HUMAN_OBSERVATION,Liliaceae,Calochortus leichtlinii,1,7,2018,37.872447,-119.363792
iNaturalist,Observations,HUMAN_OBSERVATION,Ranunculaceae,Aquilegia formosa,3,7,2018,37.879201,-119.358291
iNaturalist,Observations,HUMAN_OBSERVATION,Asteraceae,Achillea millefolium,3,7,2018,37.878429,-119.357236
iNaturalist,Observations,HUMAN_OBSERVATION,Gentianaceae,Frasera speciosa,3,7,2018,37.878314,-119.36573
iNaturalist,Observations,HUMAN_OBSERVATION,Orobanchaceae,Castilleja applegatei,25,6,2018,37.842008,-119.49122
iNaturalist,Observations,HUMAN_OBSERVATION,Fabaceae,Hosackia oblongifolia,22,6,2018,37.740139,-119.570442
iNaturalist,Observations,HUMAN_OBSERVATION,Fagaceae,Quercus kelloggii,15,6,2018,37.508453,-119.600197
iNaturalist,Observations,HUMAN_OBSERVATION,Apocynaceae,Apocynum cannabinum,27,6,2018,37.739613,-119.594109
iNaturalist,Observations,HUMAN_OBSERVATION,Asteraceae,Achillea millefolium,14,6,2018,37.722308,-119.540117
iNaturalist,Observations,HUMAN_OBSERVATION,Ericaceae,Rhododendron occidentale,14,6,2018,37.725586,-119.530814
iNaturalist,Observations,HUMAN_OBSERVATION,Plantaginaceae,Keckiella breviflora,14,6,2018,37.726242,-119.548369
iNaturalist,Observations,HUMAN_OBSERVATION,Sapindaceae,Acer macrophyllum,14,6,2018,37.731325,-119.559372
iNaturalist,Observations,HUMAN_OBSERVATION,Ericaceae,Rhododendron occidentale,14,6,2018,37.739556,-119.564261
iNaturalist,Observations,HUMAN_OBSERVATION,Plantaginaceae,Penstemon newberryi,29,6,2018,37.812345,-119.49028
iNaturalist,Observations,HUMAN_OBSERVATION,Sapindaceae,Acer macrophyllum,12,6,2018,37.75315,-119.599075
iNaturalist,Observations,HUMAN_OBSERVATION,Apocynaceae,Asclepias cordifolia,12,6,2018,37.75315,-119.599075
iNaturalist,Observations,HUMAN_OBSERVATION,Fabaceae,Hosackia oblongifolia,29,6,2018,37.73167,-119.560408
iNaturalist,Observations,HUMAN_OBSERVATION,Ranunculaceae,Caltha leptosepala,10,6,2018,37.845467,-119.422417
iNaturalist,Observations,HUMAN_OBSERVATION,Ericaceae,Kalmia microphylla,11,6,2018,37.827536,-119.468033
iNaturalist,Observations,HUMAN_OBSERVATION,Ericaceae,Phyllodoce breweri,11,6,2018,37.882603,-119.345056
iNaturalist,Observations,HUMAN_OBSERVATION,Asteraceae,Artemisia tridentata,11,6,2018,37.878561,-119.367067
iNaturalist,Observations,HUMAN_OBSERVATION,Gentianaceae,Frasera speciosa,11,6,2018,37.878561,-119.367067
